"GPS_Date_Time_.GMT.","Latitude_.DM.","Longitude_.DM.","Latitude_.DMS.","Longitude_.DMS.","Altitude_..","Course_Degrees","RTC_Date_Time_.PST.","PM01_STD.ug.m3.","PM2.5_STD.ug.m3.","PM10_STD.ug.m3.","PM01_ENV.ug.m3.","PM2.5_ENV.ug.m3.","PM10_ENV.ug.m3.","Particles0.3_.um.0.1L_air.","Particles0.5_.um.0.1L_air.","Particles1.0_.um.0.1L_air.","Particles2.5_.um.0.1L_air.","Particles5.0_.um.0.1L_air.","Particles10.0_.um.0.1L_air.","CO2_.ppm.","CO_raw.ppm.","CO_temp_.C.","CO_humid_...","SHT_Temp_.C.","SHT_Humid_...","SHT_DewP_.C.","BME_temp.C.","BME_press.mb.","BME_humid...","BME_alt.m.","MPL_Press_.hPa.","Can_1_status","Can_2_status","airborne.0.Y.1.N.","Calib_status","local_time"
"1",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:22",0,1,3,0,1,3,324,97,28,5,2,1,1578,5.95,21,41,0,0,0,23.17,974.97,38.73,323.67,974.29,0,0,0,0,NA
"2",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:23",0,1,3,0,1,3,324,97,28,5,2,1,1578,5.83,21,41,0,0,0,23.18,974.95,38.72,323.86,974.27,0,0,0,0,NA
"3",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:25",0,2,2,0,2,2,354,107,28,2,1,0,1587,5.76,21,41,0,0,0,23.18,974.97,38.71,323.69,974.28,0,0,0,0,NA
"4",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:27",0,2,2,0,2,2,354,107,28,2,1,0,1595,5.66,21,41,0,0,0,23.18,974.95,38.69,323.86,974.24,0,0,0,0,NA
"5",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:29",1,2,3,1,2,3,381,116,27,2,1,0,1596,5.55,21,41,0,0,0,23.18,974.95,38.69,323.84,974.3,0,0,0,0,NA
"6",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:31",1,3,4,1,3,4,507,149,42,2,1,0,1594,5.47,21,41,0,0,0,23.18,974.93,38.69,324.07,974.28,0,0,0,0,NA
"7",NA,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,0,"06/03/2023 05:04:32",1,3,4,1,3,4,540,154,41,2,1,0,1587,5.38,21,41,0,0,0,23.18,974.94,38.71,323.93,974.23,0,0,0,0,NA
"8",2024-04-08 13:39:30,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,192.25,"06/03/2023 05:04:33",1,3,4,1,3,4,540,154,41,2,1,0,1580,5.3,21,42,0,0,0,23.19,974.95,38.71,323.88,974.28,0,0,0,0,2024-04-08 08:39:30
"9",2024-04-08 13:39:30,"39 6.16N","96 36.36W",3906.16,9636.36,341.3,192.25,"06/03/2023 05:04:35",1,3,4,1,3,4,567,158,41,2,1,0,1580,5.25,21,42,0,0,0,23.19,974.97,38.71,323.69,974.29,0,0,0,0,2024-04-08 08:39:30
"10",2024-04-08 13:39:33,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,192.25,"06/03/2023 05:04:36",1,3,4,1,3,4,567,158,41,2,1,0,1576,5.21,21,42,0,0,0,23.19,974.94,38.72,323.95,974.27,0,0,0,0,2024-04-08 08:39:33
"11",2024-04-08 13:39:34,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,192.25,"06/03/2023 05:04:37",2,3,4,2,3,4,582,161,38,1,1,0,1568,5.14,21,42,0,0,0,23.19,974.95,38.71,323.83,974.23,0,0,0,0,2024-04-08 08:39:34
"12",2024-04-08 13:39:35,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,192.25,"06/03/2023 05:04:38",2,3,4,2,3,4,582,161,38,1,1,0,1568,5.1,21,42,0,0,0,23.19,974.96,38.7,323.79,974.29,0,0,0,0,2024-04-08 08:39:35
"13",2024-04-08 13:39:36,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,180.67,"06/03/2023 05:04:39",2,3,4,2,3,4,582,161,38,1,1,0,1563,5.08,21,42,0,0,0,23.19,974.97,38.7,323.7,974.28,0,0,0,0,2024-04-08 08:39:36
"14",2024-04-08 13:39:36,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,180.67,"06/03/2023 05:04:40",2,3,4,2,3,4,582,159,38,1,1,0,1563,5.04,21,42,0,0,0,23.19,974.96,38.71,323.75,974.24,0,0,0,0,2024-04-08 08:39:36
"15",2024-04-08 13:39:38,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:41",3,4,4,3,4,4,534,147,29,0,0,0,1563,5.01,21,42,0,0,0,23.2,974.93,38.72,324,974.28,0,0,0,0,2024-04-08 08:39:38
"16",2024-04-08 13:39:38,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:42",3,4,4,3,4,4,534,147,29,0,0,0,1560,4.97,21,42,0,0,0,23.2,974.96,38.72,323.81,974.32,0,0,0,0,2024-04-08 08:39:38
"17",2024-04-08 13:39:40,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:43",3,4,4,3,4,4,534,147,29,0,0,0,1560,4.95,21,42,0,0,0,23.2,974.96,38.73,323.81,974.28,0,0,0,0,2024-04-08 08:39:40
"18",2024-04-08 13:39:41,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:44",2,4,4,2,4,4,540,151,33,0,0,0,1560,4.91,21,42,0,0,0,23.2,974.92,38.73,324.09,974.28,0,0,0,0,2024-04-08 08:39:41
"19",2024-04-08 13:39:42,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:45",2,4,4,2,4,4,540,151,33,0,0,0,1560,4.88,21,42,0,0,0,23.2,974.96,38.73,323.78,974.31,0,0,0,0,2024-04-08 08:39:42
"20",2024-04-08 13:39:43,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:46",2,4,4,2,4,4,540,151,33,0,0,0,1560,4.85,21,42,0,0,0,23.2,974.93,38.73,324.01,974.28,0,0,0,0,2024-04-08 08:39:43
"21",2024-04-08 13:39:44,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:47",2,4,4,2,4,4,531,146,36,0,0,0,1560,4.83,21,42,0,0,0,23.2,974.93,38.73,324.05,974.29,0,0,0,0,2024-04-08 08:39:44
"22",2024-04-08 13:39:45,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:48",2,4,4,2,4,4,531,146,36,0,0,0,1561,4.8,21,42,0,0,0,23.2,974.94,38.73,323.97,974.28,0,0,0,0,2024-04-08 08:39:45
"23",2024-04-08 13:39:46,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:49",2,4,4,2,4,4,531,146,36,0,0,0,1561,4.78,21,42,0,0,0,23.21,974.95,38.73,323.87,974.29,0,0,0,0,2024-04-08 08:39:46
"24",2024-04-08 13:39:47,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:50",2,4,4,2,4,4,564,157,39,0,0,0,1562,4.75,21,42,0,0,0,23.2,974.92,38.73,324.14,974.31,0,0,0,0,2024-04-08 08:39:47
"25",2024-04-08 13:39:48,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:51",2,4,4,2,4,4,564,157,39,0,0,0,1562,4.73,21,42,0,0,0,23.21,974.94,38.74,323.98,974.28,0,0,0,0,2024-04-08 08:39:48
"26",2024-04-08 13:39:49,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:52",2,4,4,2,4,4,564,157,39,0,0,0,1565,4.71,21,42,0,0,0,23.21,974.92,38.74,324.16,974.32,0,0,0,0,2024-04-08 08:39:49
"27",2024-04-08 13:39:50,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:53",3,5,6,3,5,6,633,171,44,3,1,1,1565,4.68,21,42,0,0,0,23.22,974.93,38.75,324.01,974.33,0,0,0,0,2024-04-08 08:39:50
"28",2024-04-08 13:39:51,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:55",2,4,5,2,4,5,585,147,30,4,2,2,1569,4.66,21,42,0,0,0,23.22,974.93,38.78,324,974.3,0,0,0,0,2024-04-08 08:39:51
"29",2024-04-08 13:39:53,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:56",2,4,5,2,4,5,585,147,30,4,2,2,1573,4.62,21,42,0,0,0,23.22,974.94,38.78,323.94,974.28,0,0,0,0,2024-04-08 08:39:53
"30",2024-04-08 13:39:54,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:57",2,4,5,2,4,5,585,147,30,4,2,2,1573,4.6,21,42,0,0,0,23.23,974.95,38.79,323.91,974.31,0,0,0,0,2024-04-08 08:39:54
"31",2024-04-08 13:39:55,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:58",2,4,5,2,4,5,558,144,30,4,2,2,1579,4.57,21,42,0,0,0,23.23,974.93,38.8,324,974.32,0,0,0,0,2024-04-08 08:39:55
"32",2024-04-08 13:39:56,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:04:59",2,4,5,2,4,5,558,144,30,4,2,2,1579,4.56,21,42,0,0,0,23.23,974.91,38.8,324.17,974.27,0,0,0,0,2024-04-08 08:39:56
"33",2024-04-08 13:39:57,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:01",2,4,5,2,4,5,600,153,32,4,2,2,1586,4.54,21,42,0,0,0,23.23,974.9,38.8,324.26,974.28,0,0,0,0,2024-04-08 08:39:57
"34",2024-04-08 13:39:59,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:02",2,4,5,2,4,5,600,153,32,4,2,2,1588,4.5,21,42,0,0,0,23.24,974.92,38.81,324.1,974.28,0,0,0,0,2024-04-08 08:39:59
"35",2024-04-08 13:40:00,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:03",2,4,6,2,4,6,627,157,32,4,2,2,1588,4.48,21,42,0,0,0,23.24,974.92,38.81,324.09,974.32,0,0,0,0,2024-04-08 08:40:00
"36",2024-04-08 13:40:01,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:04",2,4,6,2,4,6,627,157,32,4,2,2,1587,4.47,21,42,0,0,0,23.24,974.93,38.81,324.07,974.28,0,0,0,0,2024-04-08 08:40:01
"37",2024-04-08 13:40:02,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:05",2,4,6,2,4,6,627,157,32,4,2,2,1587,4.44,21,42,0,0,0,23.24,974.92,38.81,324.12,974.32,0,0,0,0,2024-04-08 08:40:02
"38",2024-04-08 13:40:03,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:07",1,3,5,1,3,5,621,155,34,4,2,2,1586,4.43,21,42,0,0,0,23.24,974.92,38.81,324.14,974.28,0,0,0,0,2024-04-08 08:40:03
"39",2024-04-08 13:40:05,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:08",2,3,6,2,3,6,687,169,34,5,3,3,1586,4.39,21,42,0,0,0,23.25,974.93,38.82,324.04,974.29,0,0,0,0,2024-04-08 08:40:05
"40",2024-04-08 13:40:06,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:09",3,4,7,3,4,7,687,169,34,5,3,3,1586,4.37,21,42,0,0,0,23.25,974.89,38.84,324.37,974.32,0,0,0,0,2024-04-08 08:40:06
"41",2024-04-08 13:40:07,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:10",3,4,7,3,4,7,687,169,34,5,3,3,1586,4.36,21,42,0,0,0,23.26,974.96,38.83,323.79,974.31,0,0,0,0,2024-04-08 08:40:07
"42",2024-04-08 13:40:08,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:11",3,4,7,3,4,7,702,170,30,5,3,3,1586,4.33,21,42,0,0,0,23.26,974.92,38.84,324.09,974.32,0,0,0,0,2024-04-08 08:40:08
"43",2024-04-08 13:40:09,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:12",3,4,7,3,4,7,702,170,30,5,3,3,1586,4.32,21,42,0,0,0,23.25,974.93,38.85,324.07,974.3,0,0,0,0,2024-04-08 08:40:09
"44",2024-04-08 13:40:10,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:14",3,4,7,3,4,7,711,170,32,6,4,3,1585,4.31,21,42,0,0,0,23.26,974.93,38.81,324.04,974.33,0,0,0,0,2024-04-08 08:40:10
"45",2024-04-08 13:40:12,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:15",2,3,6,2,3,6,711,170,32,6,4,3,1585,4.27,21,42,0,0,0,23.26,974.92,38.8,324.11,974.3,0,0,0,0,2024-04-08 08:40:12
"46",2024-04-08 13:40:13,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:16",2,3,5,2,3,5,693,159,25,6,4,3,1584,4.26,21,42,0,0,0,23.26,974.9,38.8,324.28,974.29,0,0,0,0,2024-04-08 08:40:13
"47",2024-04-08 13:40:14,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:17",2,3,5,2,3,5,693,159,25,6,4,3,1584,4.25,21,42,0,0,0,23.26,974.9,38.78,324.24,974.25,0,0,0,0,2024-04-08 08:40:14
"48",2024-04-08 13:40:15,"39 6.16N","96 36.36W",3906.16,9636.36,338.3,181.65,"06/03/2023 05:05:18",2,3,5,2,3,5,693,159,25,6,4,3,1584,4.24,21,42,0,0,0,23.27,974.91,38.77,324.18,974.29,0,0,0,0,2024-04-08 08:40:15
"49",2024-04-08 13:40:16,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:20",1,2,4,1,2,4,609,143,23,4,3,2,1583,4.22,21,42,0,0,0,23.27,974.91,38.75,324.2,974.26,0,0,0,0,2024-04-08 08:40:16
"50",2024-04-08 13:40:18,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:21",1,2,3,1,2,3,585,146,25,3,2,1,1583,4.2,21,42,0,0,0,23.28,974.92,38.75,324.07,974.28,0,0,0,0,2024-04-08 08:40:18
"51",2024-04-08 13:40:19,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:22",1,2,3,1,2,3,585,146,25,3,2,1,1580,4.19,21,42,0,0,0,23.29,974.95,38.73,323.86,974.3,0,0,0,0,2024-04-08 08:40:19
"52",2024-04-08 13:40:20,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:23",1,2,3,1,2,3,585,146,25,3,2,1,1580,4.16,21,42,0,0,0,23.28,974.93,38.71,324.04,974.28,0,0,0,0,2024-04-08 08:40:20
"53",2024-04-08 13:40:21,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:24",1,2,3,1,2,3,612,148,25,3,2,1,1577,4.15,21,42,0,0,0,23.29,974.93,38.7,324.14,974.34,0,0,0,0,2024-04-08 08:40:21
"54",2024-04-08 13:40:22,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:26",1,2,3,1,2,3,555,139,22,3,2,1,1576,4.14,21,42,0,0,0,23.3,974.9,38.68,324.28,974.29,0,0,0,0,2024-04-08 08:40:22
"55",2024-04-08 13:40:24,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:27",1,2,3,1,2,3,555,139,22,3,2,1,1576,4.11,21,42,0,0,0,23.3,974.89,38.67,324.41,974.31,0,0,0,0,2024-04-08 08:40:24
"56",2024-04-08 13:40:25,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:28",1,2,3,1,2,3,555,139,22,3,2,1,1577,4.1,21,42,0,0,0,23.3,974.89,38.66,324.28,974.34,0,0,0,0,2024-04-08 08:40:25
"57",2024-04-08 13:40:26,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:29",1,2,3,1,2,3,555,142,20,4,2,1,1577,4.09,21,42,0,0,0,23.31,974.94,38.65,323.96,974.29,0,0,0,0,2024-04-08 08:40:26
"58",2024-04-08 13:40:27,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:30",1,2,3,1,2,3,555,142,20,4,2,1,1576,4.08,21,42,0,0,0,23.31,974.93,38.64,324.07,974.3,0,0,0,0,2024-04-08 08:40:27
"59",2024-04-08 13:40:28,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:32",1,2,4,1,2,4,618,156,25,5,3,2,1576,4.07,21,42,0,0,0,23.32,974.93,38.64,323.81,974.28,0,0,0,0,2024-04-08 08:40:28
"60",2024-04-08 13:40:30,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:33",1,2,4,1,2,4,618,156,25,5,3,2,1576,4.04,21,42,0,0,0,23.32,974.92,38.64,324.1,974.32,0,0,0,0,2024-04-08 08:40:30
"61",2024-04-08 13:40:31,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:34",1,2,3,1,2,3,558,142,22,4,2,1,1576,4.03,21,42,0,0,0,23.32,974.94,38.64,323.99,974.33,0,0,0,0,2024-04-08 08:40:31
"62",2024-04-08 13:40:32,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:35",1,2,3,1,2,3,558,142,22,4,2,1,1576,4.02,21,42,0,0,0,23.32,974.96,38.65,323.81,974.3,0,0,0,0,2024-04-08 08:40:32
"63",2024-04-08 13:40:33,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:36",2,3,4,2,3,4,558,142,22,4,2,1,1576,4.02,21,42,0,0,0,23.33,974.93,38.64,324,974.34,0,0,0,0,2024-04-08 08:40:33
"64",2024-04-08 13:40:34,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:37",2,3,4,2,3,4,516,132,21,4,2,1,1576,4.01,21,42,0,0,0,23.34,974.93,38.64,324.04,974.26,0,0,0,0,2024-04-08 08:40:34
"65",2024-04-08 13:40:35,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:39",1,2,3,1,2,3,510,132,24,3,1,1,1575,3.99,21,42,0,0,0,23.34,974.94,38.67,323.94,974.33,0,0,0,0,2024-04-08 08:40:35
"66",2024-04-08 13:40:37,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:40",1,2,3,1,2,3,510,132,24,3,1,1,1575,3.97,21,42,0,0,0,23.32,974.93,38.96,324,974.26,0,0,0,0,2024-04-08 08:40:37
"67",2024-04-08 13:40:38,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:41",1,2,3,1,2,3,510,132,24,3,1,1,1575,3.96,21,42,0,0,0,23.32,974.93,39.13,324.08,974.28,0,0,0,0,2024-04-08 08:40:38
"68",2024-04-08 13:40:39,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:42",0,1,2,0,1,2,480,120,24,3,1,1,1575,3.96,21,42,0,0,0,23.34,974.93,39.1,324.07,974.29,0,0,0,0,2024-04-08 08:40:39
"69",2024-04-08 13:40:40,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:43",0,1,2,0,1,2,480,120,24,3,1,1,1575,3.95,21,42,0,0,0,23.33,974.94,39.08,323.97,974.27,0,0,0,0,2024-04-08 08:40:40
"70",2024-04-08 13:40:41,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:45",0,1,2,0,1,2,450,110,21,2,1,1,1575,3.93,21,42,0,0,0,23.33,974.91,38.98,324.2,974.27,0,0,0,0,2024-04-08 08:40:41
"71",2024-04-08 13:40:43,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:46",0,1,2,0,1,2,450,110,21,2,1,1,1575,3.92,21,42,0,0,0,23.34,974.95,38.89,323.89,974.27,0,0,0,0,2024-04-08 08:40:43
"72",2024-04-08 13:40:44,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:47",0,1,1,0,1,1,396,98,19,2,1,1,1575,3.91,21,42,0,0,0,23.35,974.9,38.81,324.29,974.25,0,0,0,0,2024-04-08 08:40:44
"73",2024-04-08 13:40:45,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:48",1,2,2,1,2,2,396,98,19,2,1,1,1575,3.9,21,42,0,0,0,23.34,974.91,38.74,324.2,974.26,0,0,0,0,2024-04-08 08:40:45
"74",2024-04-08 13:40:46,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:49",1,2,2,1,2,2,396,98,19,2,1,1,1575,3.9,21,42,0,0,0,23.34,974.92,38.65,324.14,974.28,0,0,0,0,2024-04-08 08:40:46
"75",2024-04-08 13:40:47,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:51",1,2,2,1,2,2,360,93,19,2,1,1,1574,3.88,21,42,0,0,0,23.33,974.9,38.51,324.31,974.27,0,0,0,0,2024-04-08 08:40:47
"76",2024-04-08 13:40:49,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:53",1,2,2,1,2,2,339,88,22,2,1,1,1573,3.86,21,42,0,0,0,23.32,974.9,38.45,324.28,974.27,0,0,0,0,2024-04-08 08:40:49
"77",2024-04-08 13:40:51,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:54",1,2,2,1,2,2,339,88,22,2,1,1,1573,3.85,21,42,0,0,0,23.32,974.93,38.41,324.08,974.24,0,0,0,0,2024-04-08 08:40:51
"78",2024-04-08 13:40:52,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:56",0,0,1,0,0,1,297,69,21,1,1,1,1571,3.85,21,42,0,0,0,23.3,974.92,38.32,324.16,974.26,0,0,0,0,2024-04-08 08:40:52
"79",2024-04-08 13:40:54,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:05:58",1,1,2,1,1,2,297,69,21,1,1,1,1570,3.83,21,42,0,0,0,23.31,974.93,38.23,324.07,974.23,0,0,0,0,2024-04-08 08:40:54
"80",2024-04-08 13:40:56,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:06:00",0,0,0,0,0,0,165,36,14,0,0,0,1568,3.81,21,42,0,0,0,23.3,974.91,38.18,324.22,974.28,0,0,0,0,2024-04-08 08:40:56
"81",2024-04-08 13:40:58,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:06:02",0,0,0,0,0,0,165,36,14,0,0,0,1568,3.79,21,42,0,0,0,23.28,974.91,38.11,324.23,974.28,0,0,0,0,2024-04-08 08:40:58
"82",2024-04-08 13:41:00,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:06:04",0,0,0,0,0,0,165,36,14,0,0,0,1565,3.78,21,42,0,0,0,23.27,974.89,38.07,324.4,974.26,0,0,0,0,2024-04-08 08:41:00
"83",2024-04-08 13:41:02,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:06:06",0,0,0,0,0,0,123,25,6,0,0,0,1565,3.77,21,42,0,0,0,23.28,974.89,38.03,324.38,974.28,0,0,0,0,2024-04-08 08:41:02
"84",2024-04-08 13:41:04,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,181.65,"06/03/2023 05:06:07",0,0,0,0,0,0,123,25,6,0,0,0,1562,3.75,21,42,0,0,0,23.28,974.89,38.03,324.36,974.26,0,0,0,0,2024-04-08 08:41:04
"85",2024-04-08 13:41:05,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,310.25,"06/03/2023 05:06:08",0,0,0,0,0,0,96,23,5,0,0,0,1559,3.74,21,42,0,0,0,23.28,974.91,38.02,324.17,974.2,0,0,0,0,2024-04-08 08:41:05
"86",2024-04-08 13:41:05,"39 6.16N","96 36.36W",3906.16,9636.36,338.4,310.25,"06/03/2023 05:06:09",0,0,0,0,0,0,114,29,8,0,0,0,1559,3.73,21,42,0,0,0,23.29,974.93,38,324.05,974.26,0,0,0,0,2024-04-08 08:41:05
"87",2024-04-08 13:41:07,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,356.08,"06/03/2023 05:06:10",0,0,0,0,0,0,114,29,8,0,0,0,1557,3.73,21,42,0,0,0,23.29,974.93,38,324.05,974.24,0,0,0,0,2024-04-08 08:41:07
"88",2024-04-08 13:41:07,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,356.08,"06/03/2023 05:06:11",0,0,0,0,0,0,114,29,8,0,0,0,1557,3.72,21,42,0,0,0,23.29,974.92,37.98,324.16,974.27,0,0,0,0,2024-04-08 08:41:07
"89",2024-04-08 13:41:09,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,46.69,"06/03/2023 05:06:12",0,0,0,0,0,0,111,28,7,0,0,0,1554,3.72,21,42,0,0,0,23.31,974.91,37.98,324.24,974.22,0,0,0,0,2024-04-08 08:41:09
"90",2024-04-08 13:41:09,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,46.69,"06/03/2023 05:06:13",0,0,0,0,0,0,111,28,7,0,0,0,1554,3.7,21,42,0,0,0,23.32,974.89,37.96,324.35,974.29,0,0,0,0,2024-04-08 08:41:09
"91",2024-04-08 13:41:11,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,46.69,"06/03/2023 05:06:14",0,0,0,0,0,0,111,28,7,0,0,0,1552,3.7,21,42,0,0,0,23.33,974.89,37.97,324.38,974.23,0,0,0,0,2024-04-08 08:41:11
"92",2024-04-08 13:41:12,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,140.34,"06/03/2023 05:06:15",0,0,0,0,0,0,114,28,7,0,0,0,1552,3.69,21,42,0,0,0,23.32,974.88,38,324.45,974.25,0,0,0,0,2024-04-08 08:41:12
"93",2024-04-08 13:41:12,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,140.34,"06/03/2023 05:06:16",0,0,0,0,0,0,114,28,7,0,0,0,1552,3.69,21,42,0,0,0,23.31,974.91,38.06,324.24,974.24,0,0,0,0,2024-04-08 08:41:12
"94",2024-04-08 13:41:14,"39 6.16N","96 36.36W",3906.17,9636.36,338.4,140.34,"06/03/2023 05:06:17",0,0,0,0,0,0,114,28,7,0,0,0,1552,3.68,21,42,0,0,0,23.3,974.89,38.1,324.37,974.25,0,0,0,0,2024-04-08 08:41:14
